token_id	region	spectral_trajectory_valid	cpps_trajectory_valid	cpps_left_phone_margin_samples	cpps_right_phone_margin_samples	cpps_failure_reason
LA_E_7092379_0004	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_7092379_0004	Interior_A	True	True	80.00000000000007	79.99999999999974	
LA_E_7092379_0004	Interior_B	True	True	80.00000000000007	80.00000000000063	
LA_E_7092379_0011	Boundary	True	True			
LA_E_7092379_0011	Interior_A	True	False	-80.00000000000007	-80.0000000000013	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_7092379_0011	Interior_B	True	True	480.00000000000045	479.9999999999992	
LA_E_7092379_0012	Boundary	True	True			
LA_E_7092379_0012	Interior_A	True	True	480.00000000000045	479.9999999999992	
LA_E_7092379_0012	Interior_B	True	True	639.9999999999987	640.0000000000011	
LA_E_7092379_0015	Boundary	True	True			
LA_E_7092379_0015	Interior_A	True	False	-80.00000000000185	-80.0000000000013	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_7092379_0015	Interior_B	True	False	-160.00000000000014	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_7092379_0016	Boundary	True	True			
LA_E_7092379_0016	Interior_A	True	False	-160.00000000000014	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_7092379_0016	Interior_B	True	False	-160.00000000000014	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_7092379_0017	Boundary	True	True			
LA_E_7092379_0017	Interior_A	True	False	-160.00000000000014	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_7092379_0017	Interior_B	True	True	240.000000000002	239.999999999999	
LA_E_7092379_0022	Boundary	True	True			
LA_E_7092379_0022	Interior_A	True	False	-160.00000000000014	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_7092379_0022	Interior_B	True	False	-80.00000000000185	-80.0000000000013	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_7092379_0023	Boundary	True	True			
LA_E_7092379_0023	Interior_A	True	False	-80.00000000000185	-80.0000000000013	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_7092379_0023	Interior_B	True	True	240.000000000002	239.999999999999	
LA_E_7092379_0024	Boundary	True	True			
LA_E_7092379_0024	Interior_A	True	True	240.000000000002	239.999999999999	
