token_id	region	spectral_trajectory_valid	cpps_trajectory_valid	cpps_left_phone_margin_samples	cpps_right_phone_margin_samples	cpps_failure_reason
LA_E_8056915_0003	Boundary	True	True			
LA_E_8056915_0003	Interior_A	True	True	560.0	560.0000000000001	
LA_E_8056915_0003	Interior_B	True	False	0.0	-3.3306690738754696e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_8056915_0004	Boundary	True	True			
LA_E_8056915_0004	Interior_A	True	False	0.0	-3.3306690738754696e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_8056915_0004	Interior_B	True	False	-80.00000000000097	-79.99999999999862	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_8056915_0021	Boundary	True	True			
LA_E_8056915_0021	Interior_A	True	False	-160.00000000000014	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_8056915_0021	Interior_B	True	True	159.9999999999966	160.0000000000007	
LA_E_8056915_0022	Boundary	True	True			
LA_E_8056915_0022	Interior_A	True	True	159.9999999999966	160.0000000000007	
LA_E_8056915_0022	Interior_B	True	False	-80.00000000000185	-79.99999999999774	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_8056915_0023	Boundary	True	True			
LA_E_8056915_0023	Interior_A	True	False	-80.00000000000185	-79.99999999999774	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_8056915_0023	Interior_B	True	True	559.9999999999987	559.9999999999993	
LA_E_8056915_0024	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_8056915_0024	Interior_A	True	True	559.9999999999987	559.9999999999993	
LA_E_8056915_0024	Interior_B	True	True	160.00000000000014	160.0000000000007	
LA_E_8056915_0025	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_8056915_0025	Interior_A	True	True	160.00000000000014	160.0000000000007	
LA_E_8056915_0025	Interior_B	True	True	239.99999999999844	239.999999999999	
