token_id	region	spectral_trajectory_valid	cpps_trajectory_valid	cpps_left_phone_margin_samples	cpps_right_phone_margin_samples	cpps_failure_reason
LA_E_3177571_0000	Boundary	True	True			
LA_E_3177571_0000	Interior_A	True	True	240.00000000000153	239.9999999999999	
LA_E_3177571_0000	Interior_B	True	False	0.0	1.1102230246251565e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_3177571_0001	Boundary	True	True			
LA_E_3177571_0001	Interior_A	True	False	0.0	1.1102230246251565e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_3177571_0001	Interior_B	True	True	240.00000000000023	239.9999999999999	
LA_E_3177571_0002	Boundary	True	True			
LA_E_3177571_0002	Interior_A	True	True	240.00000000000023	239.9999999999999	
LA_E_3177571_0002	Interior_B	True	False	-79.99999999999918	-80.0000000000004	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_3177571_0005	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_3177571_0005	Interior_A	True	True	8.881784197001252e-13	5.551115123125783e-13	
LA_E_3177571_0005	Interior_B	True	False	-160.00000000000014	-160.00000000000136	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_3177571_0007	Boundary	True	True			
LA_E_3177571_0007	Interior_A	True	False	-160.00000000000014	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_3177571_0007	Interior_B	True	False	-80.00000000000007	-80.0000000000013	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_3177571_0008	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_3177571_0008	Interior_A	True	False	-80.00000000000007	-80.0000000000013	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_3177571_0008	Interior_B	True	False	-160.00000000000014	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_3177571_0009	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_3177571_0009	Interior_A	True	False	-160.00000000000014	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_3177571_0009	Interior_B	True	True	79.9999999999983	80.00000000000063	
LA_E_3177571_0010	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_3177571_0010	Interior_A	True	True	79.9999999999983	80.00000000000063	
LA_E_3177571_0010	Interior_B	True	False	-1.7763568394002505e-12	5.551115123125783e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_3177571_0014	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_3177571_0014	Interior_A	True	False	0.0	-2.9976021664879227e-12	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_3177571_0014	Interior_B	True	True	80.00000000000185	79.99999999999885	
LA_E_3177571_0015	Boundary	True	True			
LA_E_3177571_0015	Interior_A	True	True	80.00000000000185	79.99999999999885	
LA_E_3177571_0015	Interior_B	True	False	-80.00000000000185	-79.99999999999774	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_3177750_0002	Boundary	True	True			
LA_E_3177750_0002	Interior_A	True	True	159.9999999999997	159.9999999999998	
LA_E_3177750_0002	Interior_B	True	False	-8.881784197001252e-13	1.4432899320127035e-12	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_3177750_0007	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_3177750_0007	Interior_A	True	True	320.0000000000003	319.9999999999991	
LA_E_3177750_0007	Interior_B	True	False	-1.7763568394002505e-12	5.551115123125783e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
