token_id	region	spectral_trajectory_valid	cpps_trajectory_valid	cpps_left_phone_margin_samples	cpps_right_phone_margin_samples	cpps_failure_reason
LA_T_7085855_0000	Boundary	True	True			
LA_T_7085855_0000	Interior_A	True	False	-80.00000000000007	-79.99999999999996	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_7085855_0000	Interior_B	True	True	79.99999999999963	79.99999999999974	
LA_T_7085855_0001	Boundary	True	True			
LA_T_7085855_0001	Interior_A	True	True	79.99999999999963	79.99999999999974	
LA_T_7085855_0001	Interior_B	True	False	-80.00000000000097	-79.99999999999862	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_7085855_0002	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_T_7085855_0002	Interior_A	True	False	-80.00000000000097	-79.99999999999862	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_7085855_0002	Interior_B	True	False	-159.99999999999926	-160.00000000000048	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_7085855_0008	Boundary	True	True			
LA_T_7085855_0008	Interior_A	True	False	-80.00000000000007	-80.0000000000013	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_7085855_0008	Interior_B	True	True	240.00000000000023	240.00000000000077	
LA_T_7085855_0011	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_T_7085855_0011	Interior_A	True	False	0.0	5.551115123125783e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_7085855_0011	Interior_B	True	True	479.99999999999864	480.00000000000097	
LA_T_7085855_0012	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_T_7085855_0012	Interior_A	True	True	479.99999999999864	480.00000000000097	
LA_T_7085855_0012	Interior_B	True	True	399.9999999999986	399.99999999999915	
LA_T_7086329_0002	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_T_7086329_0002	Interior_A	True	True	80.00000000000097	79.99999999999885	
LA_T_7086329_0002	Interior_B	True	False	0.0	-1.2212453270876722e-12	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_7086329_0003	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_T_7086329_0003	Interior_A	True	False	0.0	-1.2212453270876722e-12	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_7086329_0003	Interior_B	True	True	400.00000000000034	399.99999999999915	
LA_T_7086329_0004	Boundary	True	True			
LA_T_7086329_0004	Interior_A	True	True	400.00000000000034	399.99999999999915	
LA_T_7086329_0004	Interior_B	True	False	-160.00000000000014	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_7086329_0008	Boundary	True	True			
LA_T_7086329_0008	Interior_A	True	False	-160.00000000000193	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_7086329_0008	Interior_B	True	False	-160.00000000000014	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_7086329_0014	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_T_7086329_0014	Interior_A	True	False	-160.00000000000014	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_7086329_0014	Interior_B	True	False	-79.9999999999983	-80.0000000000013	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_7086329_0017	Boundary	True	True			
LA_T_7086329_0017	Interior_A	True	False	-160.00000000000014	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_7086329_0017	Interior_B	True	True	160.00000000000014	160.0000000000007	
LA_T_7086329_0018	Boundary	True	True			
LA_T_7086329_0018	Interior_A	True	True	160.00000000000014	160.0000000000007	
LA_T_7086329_0018	Interior_B	True	True	559.9999999999987	559.9999999999993	
LA_T_7086329_0021	Boundary	True	True			
LA_T_7086329_0021	Interior_A	True	False	-160.00000000000014	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_7086329_0021	Interior_B	True	True	79.9999999999983	79.99999999999885	
LA_T_7086329_0022	Boundary	True	True			
LA_T_7086329_0022	Interior_A	True	True	79.9999999999983	79.99999999999885	
