token_id	region	spectral_trajectory_valid	cpps_trajectory_valid	cpps_left_phone_margin_samples	cpps_right_phone_margin_samples	cpps_failure_reason
LA_E_6313995_0000	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_6313995_0000	Interior_A	True	False	1.1102230246251565e-13	-1.1102230246251565e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6313995_0000	Interior_B	True	True	319.9999999999983	319.99999999999994	
LA_E_6313995_0001	Boundary	True	True			
LA_E_6313995_0001	Interior_A	True	True	320.00000000000006	319.99999999999994	
LA_E_6313995_0001	Interior_B	True	True	239.99999999999932	240.00000000000077	
LA_E_6313995_0005	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_6313995_0005	Interior_A	True	True	479.99999999999864	480.00000000000097	
LA_E_6313995_0005	Interior_B	True	False	0.0	-1.2212453270876722e-12	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6313995_0006	Boundary	True	True			
LA_E_6313995_0006	Interior_A	True	False	0.0	-1.2212453270876722e-12	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6313995_0006	Interior_B	True	False	-80.00000000000007	-79.99999999999952	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6313995_0007	Boundary	True	True			
LA_E_6313995_0007	Interior_A	True	False	-80.00000000000007	-79.99999999999952	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6313995_0007	Interior_B	True	False	-1.7763568394002505e-12	5.551115123125783e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6313995_0008	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_6313995_0008	Interior_A	True	False	-1.7763568394002505e-12	5.551115123125783e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6313995_0008	Interior_B	True	False	0.0	5.551115123125783e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6313995_0009	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_6313995_0009	Interior_A	True	False	0.0	5.551115123125783e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6313995_0009	Interior_B	True	True	160.00000000000014	159.99999999999716	
LA_E_6313995_0010	Boundary	True	True			
LA_E_6313995_0010	Interior_A	True	True	160.00000000000014	159.99999999999716	
LA_E_6313995_0010	Interior_B	True	False	-160.00000000000014	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6313995_0011	Boundary	True	True			
LA_E_6313995_0011	Interior_A	True	False	-160.00000000000014	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6313995_0011	Interior_B	True	True	239.99999999999844	240.00000000000256	
LA_E_6313995_0012	Boundary	True	True			
LA_E_6313995_0012	Interior_A	True	True	239.99999999999844	240.00000000000256	
LA_E_6313995_0012	Interior_B	True	True	639.999999999997	640.0000000000011	
LA_E_6313995_0017	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_6313995_0017	Interior_A	True	True	80.00000000000185	79.99999999999885	
LA_E_6313995_0017	Interior_B	True	True	1199.9999999999993	1199.9999999999998	
LA_E_6315585_0000	Boundary	True	True			
LA_E_6315585_0000	Interior_A	True	False	1.1102230246251565e-13	-1.1102230246251565e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6315585_0000	Interior_B	True	True	79.99999999999984	80.00000000000018	
LA_E_6315585_0001	Boundary	True	True			
LA_E_6315585_0001	Interior_A	True	True	79.99999999999984	80.00000000000018	
LA_E_6315585_0001	Interior_B	True	False	-80.00000000000051	-79.99999999999952	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6315585_0002	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_6315585_0002	Interior_A	True	False	-80.00000000000051	-79.99999999999952	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6315585_0002	Interior_B	True	False	-160.00000000000014	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6315585_0007	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_6315585_0007	Interior_A	True	True	239.99999999999844	240.00000000000077	
LA_E_6315585_0007	Interior_B	True	True	80.00000000000007	79.99999999999885	
LA_E_6315585_0011	Boundary	True	True			
LA_E_6315585_0011	Interior_A	True	False	-80.00000000000007	-79.99999999999952	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6315585_0011	Interior_B	True	False	-80.00000000000007	-80.0000000000013	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6315585_0012	Boundary	True	True			
LA_E_6315585_0012	Interior_A	True	False	-80.00000000000007	-80.0000000000013	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6315585_0012	Interior_B	True	False	-160.00000000000014	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6315585_0013	Boundary	True	True			
LA_E_6315585_0013	Interior_A	True	False	-160.00000000000014	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6315585_0013	Interior_B	True	False	-160.00000000000014	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6315585_0014	Boundary	True	True			
LA_E_6315585_0014	Interior_A	True	False	-160.00000000000014	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6315585_0014	Interior_B	True	False	-160.00000000000014	-160.00000000000313	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6315585_0016	Boundary	True	True			
LA_E_6315585_0016	Interior_A	True	False	0.0	5.551115123125783e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6315585_0016	Interior_B	True	True	79.9999999999983	80.0000000000024	
LA_E_6315585_0017	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_6315585_0017	Interior_A	True	True	79.9999999999983	80.0000000000024	
LA_E_6315585_0017	Interior_B	True	True	399.9999999999986	399.99999999999915	
LA_E_6315585_0022	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_6315585_0022	Interior_A	True	False	-160.0000000000037	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6315585_0022	Interior_B	True	True	80.00000000000185	79.99999999999885	
LA_E_6315585_0026	Boundary	True	True			
LA_E_6315585_0026	Interior_A	True	False	0.0	-2.9976021664879227e-12	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6315585_0026	Interior_B	True	False	-79.9999999999983	-80.0000000000013	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6315585_0027	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_6315585_0027	Interior_A	True	False	-79.9999999999983	-80.0000000000013	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6315585_0027	Interior_B	True	False	-3.552713678800501e-12	5.551115123125783e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6315585_0028	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_6315585_0028	Interior_A	True	False	-3.552713678800501e-12	5.551115123125783e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6315585_0028	Interior_B	True	True	160.0000000000037	159.99999999999716	
LA_E_6315585_0029	Boundary	True	True			
LA_E_6315585_0029	Interior_A	True	True	160.0000000000037	159.99999999999716	
LA_E_6315585_0029	Interior_B	True	False	-79.9999999999983	-79.99999999999774	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6315585_0032	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_6315585_0032	Interior_A	True	True	240.000000000002	239.99999999999545	
LA_E_6315585_0032	Interior_B	True	True	240.000000000002	240.00000000000256	
LA_E_6315585_0035	Boundary	True	True			
LA_E_6315585_0035	Interior_A	True	True	79.9999999999983	79.99999999999885	
LA_E_6315585_0035	Interior_B	True	True	240.000000000002	240.00000000000256	
LA_E_6315585_0036	Boundary	True	True			
LA_E_6315585_0036	Interior_A	True	True	240.000000000002	240.00000000000256	
LA_E_6315585_0036	Interior_B	True	True	79.9999999999983	79.99999999999885	
LA_E_6315585_0037	Boundary	True	True			
LA_E_6315585_0037	Interior_A	True	True	79.9999999999983	79.99999999999885	
LA_E_6315585_0037	Interior_B	True	True	160.0000000000037	159.99999999999716	
LA_E_6315585_0040	Boundary	True	True			
LA_E_6315585_0040	Interior_A	True	False	0.0	-6.5503158452884236e-12	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6315585_0040	Interior_B	True	True	160.0000000000037	159.99999999999716	
LA_E_6315927_0005	Boundary	True	True			
LA_E_6315927_0005	Interior_A	True	False	-160.00000000000014	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6315927_0005	Interior_B	True	True	400.00000000000034	400.0	
LA_E_6315927_0006	Boundary	True	True			
LA_E_6315927_0006	Interior_A	True	True	400.00000000000034	400.0	
LA_E_6315927_0006	Interior_B	True	False	-80.00000000000185	-79.99999999999952	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6315927_0009	Boundary	True	True			
LA_E_6315927_0009	Interior_A	True	False	-160.00000000000193	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6315927_0009	Interior_B	True	True	240.00000000000023	240.00000000000077	
LA_E_6315927_0010	Boundary	True	True			
LA_E_6315927_0010	Interior_A	True	True	240.00000000000023	240.00000000000077	
