token_id	region	spectral_trajectory_valid	cpps_trajectory_valid	cpps_left_phone_margin_samples	cpps_right_phone_margin_samples	cpps_failure_reason
LA_T_2365167_0007	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_T_2365167_0007	Interior_A	True	True	239.99999999999844	240.00000000000077	
LA_T_2365167_0007	Interior_B	True	True	80.00000000000007	79.99999999999885	
LA_T_2365167_0011	Boundary	True	True			
LA_T_2365167_0011	Interior_A	True	False	-160.00000000000014	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_2365167_0011	Interior_B	True	True	639.9999999999987	640.0000000000011	
LA_T_2365167_0012	Boundary	True	True			
LA_T_2365167_0012	Interior_A	True	True	639.9999999999987	640.0000000000011	
LA_T_2365167_0012	Interior_B	True	True	239.99999999999844	239.999999999999	
LA_T_2367403_0004	Boundary	True	True			
LA_T_2367403_0004	Interior_A	True	True	319.9999999999967	320.00000000000085	
LA_T_2367403_0004	Interior_B	True	True	79.9999999999983	80.0000000000024	
LA_T_2367403_0005	Boundary	True	True			
LA_T_2367403_0005	Interior_A	True	True	79.9999999999983	80.0000000000024	
LA_T_2367403_0005	Interior_B	True	False	0.0	-2.9976021664879227e-12	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_2367403_0006	Boundary	True	True			
LA_T_2367403_0006	Interior_A	True	False	0.0	-2.9976021664879227e-12	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_2367403_0006	Interior_B	True	False	-79.9999999999983	-80.0000000000013	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_2367403_0007	Boundary	True	True			
LA_T_2367403_0007	Interior_A	True	False	-79.9999999999983	-80.0000000000013	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_2367403_0007	Interior_B	True	True	320.0000000000003	320.00000000000085	
LA_T_2367403_0008	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_T_2367403_0008	Interior_A	True	True	320.0000000000003	320.00000000000085	
LA_T_2367403_0008	Interior_B	True	True	159.9999999999966	160.0000000000007	
LA_T_2367403_0009	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_T_2367403_0009	Interior_A	True	True	159.9999999999966	160.0000000000007	
LA_T_2367403_0009	Interior_B	True	False	-160.00000000000014	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_2367403_0010	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_T_2367403_0010	Interior_A	True	False	-160.00000000000014	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_2367403_0010	Interior_B	True	False	-79.9999999999983	-80.00000000000485	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_2367403_0011	Boundary	True	True			
LA_T_2367403_0011	Interior_A	True	False	-79.9999999999983	-80.00000000000485	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_2367403_0011	Interior_B	True	False	-159.9999999999966	-160.00000000000313	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_2367403_0014	Boundary	True	True			
LA_T_2367403_0014	Interior_A	True	False	-80.0000000000054	-79.99999999999774	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_2367403_0014	Interior_B	True	False	0.0	5.551115123125783e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_2367403_0015	Boundary	True	True			
LA_T_2367403_0015	Interior_A	True	False	0.0	5.551115123125783e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
