token_id	region	spectral_trajectory_valid	cpps_trajectory_valid	cpps_left_phone_margin_samples	cpps_right_phone_margin_samples	cpps_failure_reason
LA_E_4349972_0008	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_4349972_0008	Interior_A	True	True	400.00000000000034	399.99999999999915	
LA_E_4349972_0008	Interior_B	True	True	80.00000000000007	80.00000000000063	
LA_E_4349972_0009	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_4349972_0009	Interior_A	True	True	80.00000000000007	80.00000000000063	
LA_E_4349972_0009	Interior_B	True	False	-80.00000000000007	-80.0000000000013	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_4349972_0012	Boundary	True	True			
LA_E_4349972_0012	Interior_A	True	False	0.0	-1.2212453270876722e-12	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_4349972_0012	Interior_B	True	False	0.0	5.551115123125783e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_4349972_0013	Boundary	True	True			
LA_E_4349972_0013	Interior_A	True	False	0.0	5.551115123125783e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_4349972_0013	Interior_B	True	False	-80.00000000000185	-79.99999999999952	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_4349972_0014	Boundary	True	True			
LA_E_4349972_0014	Interior_A	True	False	-80.00000000000185	-79.99999999999952	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_4349972_0014	Interior_B	True	False	-80.00000000000185	-79.99999999999774	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_4349972_0020	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_4349972_0020	Interior_A	True	True	399.9999999999986	399.99999999999915	
LA_E_4349972_0020	Interior_B	True	False	0.0	5.551115123125783e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_4349972_0021	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
