token_id	region	spectral_trajectory_valid	cpps_trajectory_valid	cpps_left_phone_margin_samples	cpps_right_phone_margin_samples	cpps_failure_reason
LA_E_8730685_0002	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_8730685_0002	Interior_A	True	True	160.00000000000014	160.00000000000003	
LA_E_8730685_0002	Interior_B	True	True	319.99999999999983	320.0000000000004	
LA_E_8730685_0008	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_8730685_0008	Interior_A	True	False	-160.00000000000014	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_8730685_0008	Interior_B	True	False	-80.00000000000185	-79.99999999999952	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_8730685_0012	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_8730685_0012	Interior_A	True	True	319.9999999999985	320.00000000000085	
LA_E_8730685_0012	Interior_B	True	False	-160.00000000000014	-160.00000000000136	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_8730685_0015	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_8730685_0015	Interior_A	True	True	159.99999999999835	160.0000000000007	
LA_E_8730685_0015	Interior_B	True	True	160.00000000000014	160.0000000000007	
LA_E_8730685_0019	Boundary	True	True			
LA_E_8730685_0019	Interior_A	True	True	160.00000000000014	159.99999999999716	
LA_E_8730685_0019	Interior_B	True	False	-79.9999999999983	-80.0000000000013	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_8730685_0020	Boundary	True	True			
LA_E_8730685_0020	Interior_A	True	False	-79.9999999999983	-80.0000000000013	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_8730685_0020	Interior_B	True	True	79.9999999999983	80.0000000000024	
LA_E_8730685_0026	Boundary	True	True			
LA_E_8730685_0026	Interior_A	True	False	-80.00000000000185	-79.99999999999774	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_8730685_0026	Interior_B	True	False	0.0	-2.9976021664879227e-12	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_8730685_0032	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_8730685_0032	Interior_A	True	False	-159.9999999999966	-160.00000000000313	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_8730685_0032	Interior_B	True	False	0.0	5.551115123125783e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_8730685_0033	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_8730685_0033	Interior_A	True	False	0.0	5.551115123125783e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_8730685_0033	Interior_B	True	False	-160.0000000000037	-159.99999999999602	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_8730685_0036	Boundary	True	True			
LA_E_8730685_0036	Interior_A	True	True	320.0000000000003	320.00000000000085	
LA_E_8730685_0036	Interior_B	True	True	159.9999999999966	160.00000000000426	
LA_E_8730685_0037	Boundary	True	True			
LA_E_8730685_0037	Interior_A	True	True	159.9999999999966	160.00000000000426	
LA_E_8730685_0037	Interior_B	True	False	-159.9999999999966	-160.00000000000313	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_8730685_0042	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_8730685_0042	Interior_A	True	True	240.000000000002	239.99999999999545	
LA_E_8730685_0042	Interior_B	True	True	79.9999999999983	80.00000000000595	
LA_E_8730685_0043	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_8730685_0043	Interior_A	True	True	79.9999999999983	80.00000000000595	
LA_E_8730685_0043	Interior_B	True	False	-160.0000000000037	-159.99999999999602	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_8730685_0044	Boundary	True	True			
LA_E_8730685_0044	Interior_A	True	False	-160.0000000000037	-159.99999999999602	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_8730685_0044	Interior_B	True	False	-79.9999999999983	-80.00000000000485	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_8730685_0045	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_8730685_0045	Interior_A	True	False	-79.9999999999983	-80.00000000000485	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_8730685_0045	Interior_B	True	True	479.9999999999969	480.00000000000455	
LA_E_8731176_0002	Boundary	True	True			
LA_E_8731176_0002	Interior_A	True	False	-2.220446049250313e-13	1.1102230246251565e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_8731176_0002	Interior_B	True	False	-80.00000000000007	-79.99999999999996	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_8731176_0003	Boundary	True	True			
LA_E_8731176_0003	Interior_A	True	False	-80.00000000000007	-79.99999999999996	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_8731176_0003	Interior_B	True	False	-80.00000000000007	-79.99999999999952	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_8731176_0016	Boundary	True	True			
LA_E_8731176_0016	Interior_A	True	False	0.0	5.551115123125783e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_8731176_0016	Interior_B	True	True	80.00000000000185	79.99999999999885	
LA_E_8731176_0017	Boundary	True	True			
