token_id	region	spectral_trajectory_valid	cpps_trajectory_valid	cpps_left_phone_margin_samples	cpps_right_phone_margin_samples	cpps_failure_reason
LA_E_1186840_0009	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_1186840_0009	Interior_A	True	True	79.99999999999918	80.00000000000063	
LA_E_1186840_0009	Interior_B	True	False	-80.00000000000007	-79.99999999999952	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_1186840_0012	Boundary	True	True			
LA_E_1186840_0012	Interior_A	True	False	-1.7763568394002505e-12	5.551115123125783e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_1186840_0012	Interior_B	True	False	-80.00000000000185	-79.99999999999952	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_1186840_0013	Boundary	True	True			
LA_E_1186840_0013	Interior_A	True	False	-80.00000000000185	-79.99999999999952	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_1186840_0013	Interior_B	True	True	80.00000000000007	80.00000000000063	
LA_E_1186840_0022	Boundary	True	True			
LA_E_1186840_0022	Interior_A	True	True	160.00000000000014	159.99999999999716	
LA_E_1186840_0022	Interior_B	True	True	800.0000000000007	800.0000000000013	
LA_E_1188635_0000	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_1188635_0000	Interior_A	True	False	1.1102230246251565e-13	-1.1102230246251565e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_1188635_0000	Interior_B	True	False	-2.220446049250313e-13	1.1102230246251565e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_1188635_0001	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_1188635_0001	Interior_A	True	False	-2.220446049250313e-13	1.1102230246251565e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_1188635_0001	Interior_B	True	True	239.99999999999977	239.9999999999999	
LA_E_1188635_0002	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_1188635_0002	Interior_A	True	True	239.99999999999977	239.9999999999999	
LA_E_1188635_0002	Interior_B	True	True	240.00000000000023	239.9999999999999	
LA_E_1188635_0005	Boundary	True	True			
LA_E_1188635_0005	Interior_A	True	False	0.0	5.551115123125783e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
