token_id	region	spectral_trajectory_valid	cpps_trajectory_valid	cpps_left_phone_margin_samples	cpps_right_phone_margin_samples	cpps_failure_reason
LA_T_6252972_0002	Boundary	True	True			
LA_T_6252972_0002	Interior_A	True	True	79.9999999999983	80.0000000000024	
LA_T_6252972_0002	Interior_B	True	True	319.9999999999967	320.0000000000044	
LA_T_6252972_0003	Boundary	True	True			
LA_T_6252972_0003	Interior_A	True	True	320.00000000000387	319.99999999999375	
LA_T_6252972_0003	Interior_B	True	False	-3.552713678800501e-12	4.107825191113079e-12	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_6252972_0010	Boundary	True	True			
LA_T_6252972_0010	Interior_A	True	False	-160.00000000000014	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_6252972_0010	Interior_B	True	False	-160.00000000000014	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_6252972_0011	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_T_6252972_0011	Interior_A	True	False	-160.00000000000014	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_6252972_0011	Interior_B	True	False	0.0	-2.9976021664879227e-12	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_6252972_0016	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_T_6252972_0016	Interior_A	True	True	480.000000000004	479.99999999999744	
LA_T_6252972_0016	Interior_B	True	True	479.9999999999969	480.00000000000455	
LA_T_6252972_0023	Boundary	True	True			
LA_T_6252972_0023	Interior_A	True	True	159.9999999999966	159.99999999999716	
LA_T_6252972_0023	Interior_B	True	False	-159.9999999999966	-160.00000000000313	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_6252972_0024	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_T_6252972_0024	Interior_A	True	False	-159.9999999999966	-160.00000000000313	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_6252972_0024	Interior_B	True	True	480.000000000004	479.99999999999744	
