token_id	region	spectral_trajectory_valid	cpps_trajectory_valid	cpps_left_phone_margin_samples	cpps_right_phone_margin_samples	cpps_failure_reason
LA_T_8207522_0000	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_T_8207522_0000	Interior_A	True	False	-80.00000000000185	-79.99999999999774	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_8207522_0000	Interior_B	True	True	160.00000000000014	160.0000000000007	
LA_T_8207522_0003	Boundary	True	True			
LA_T_8207522_0003	Interior_A	True	False	-3.552713678800501e-12	5.551115123125783e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_8207522_0003	Interior_B	True	True	80.00000000000185	79.99999999999885	
LA_T_8207522_0004	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_T_8207522_0004	Interior_A	True	True	80.00000000000185	79.99999999999885	
LA_T_8207522_0004	Interior_B	True	True	160.00000000000014	160.0000000000007	
LA_T_8207522_0005	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_T_8207522_0005	Interior_A	True	True	160.00000000000014	160.0000000000007	
LA_T_8207522_0005	Interior_B	True	False	-160.0000000000037	-159.99999999999602	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_8207522_0007	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_T_8207522_0007	Interior_A	True	False	-79.9999999999983	-80.0000000000013	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_8207522_0007	Interior_B	True	False	0.0	5.551115123125783e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_8207522_0010	Boundary	True	True			
LA_T_8207522_0010	Interior_A	True	True	79.9999999999983	79.99999999999885	
LA_T_8207522_0010	Interior_B	True	True	400.00000000000216	399.99999999999915	
LA_T_8207522_0011	Boundary	True	True			
LA_T_8207522_0011	Interior_A	True	True	400.00000000000216	399.99999999999915	
LA_T_8207522_0011	Interior_B	True	True	79.9999999999983	79.99999999999885	
LA_T_8207522_0012	Boundary	True	True			
LA_T_8207522_0012	Interior_A	True	True	79.9999999999983	79.99999999999885	
LA_T_8207522_0012	Interior_B	True	False	-159.9999999999966	-160.00000000000313	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_8207522_0015	Boundary	True	True			
LA_T_8207522_0015	Interior_A	True	False	-159.9999999999966	-160.00000000000313	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_8207522_0015	Interior_B	True	True	79.9999999999983	80.00000000000595	
LA_T_8207522_0016	Boundary	True	True			
LA_T_8207522_0016	Interior_A	True	True	79.99999999999119	80.00000000000595	
LA_T_8207522_0016	Interior_B	True	False	-160.0000000000037	-159.99999999999602	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_8207522_0019	Boundary	True	True			
LA_T_8207522_0019	Interior_A	True	False	-159.9999999999966	-160.00000000000313	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_8207522_0019	Interior_B	True	True	160.0000000000037	159.99999999999716	
LA_T_8207522_0020	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_T_8207522_0020	Interior_A	True	True	160.0000000000037	159.99999999999716	
LA_T_8207522_0020	Interior_B	True	True	79.9999999999983	79.99999999999885	
LA_T_8207522_0021	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_T_8207522_0021	Interior_A	True	True	79.9999999999983	79.99999999999885	
LA_T_8207522_0021	Interior_B	True	False	0.0	5.551115123125783e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_8207522_0022	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_T_8207522_0022	Interior_A	True	False	0.0	5.551115123125783e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_8207522_0022	Interior_B	True	True	399.9999999999986	399.99999999999915	
LA_T_8207522_0025	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_T_8207522_0025	Interior_A	True	True	79.9999999999983	79.99999999999885	
LA_T_8207522_0025	Interior_B	True	True	79.9999999999983	80.00000000000595	
LA_T_8207522_0035	Boundary	True	True			
LA_T_8207522_0035	Interior_A	True	True	79.9999999999983	80.00000000000595	
LA_T_8207522_0035	Interior_B	True	False	-160.0000000000037	-160.00000000000313	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_8207522_0036	Boundary	True	True			
LA_T_8207522_0036	Interior_A	True	False	-160.0000000000037	-160.00000000000313	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
