token_id	region	spectral_trajectory_valid	cpps_trajectory_valid	cpps_left_phone_margin_samples	cpps_right_phone_margin_samples	cpps_failure_reason
LA_E_6747587_0001	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_6747587_0001	Interior_A	True	False	-160.0	-159.99999999999991	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6747587_0001	Interior_B	True	True	639.9999999999997	640.0000000000002	
LA_E_6747587_0002	Boundary	True	True			
LA_E_6747587_0002	Interior_A	True	True	639.9999999999997	640.0000000000002	
LA_E_6747587_0002	Interior_B	True	False	0.0	-3.3306690738754696e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6747587_0006	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_6747587_0006	Interior_A	True	True	719.9999999999998	719.9999999999994	
LA_E_6747587_0006	Interior_B	True	True	160.00000000000014	160.0000000000007	
LA_E_6747587_0009	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_6747587_0009	Interior_A	True	True	960.0000000000009	959.9999999999997	
LA_E_6747587_0009	Interior_B	True	False	-1.7763568394002505e-12	5.551115123125783e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6747587_0010	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_6747587_0010	Interior_A	True	False	-1.7763568394002505e-12	5.551115123125783e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6747587_0010	Interior_B	True	True	79.9999999999983	80.0000000000024	
LA_E_6747587_0011	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_6747587_0011	Interior_A	True	True	79.9999999999983	80.0000000000024	
LA_E_6747587_0011	Interior_B	True	True	79.9999999999983	79.99999999999885	
LA_E_6747587_0012	Boundary	True	True			
LA_E_6747587_0012	Interior_A	True	True	79.9999999999983	79.99999999999885	
LA_E_6747587_0012	Interior_B	True	True	480.00000000000045	480.00000000000097	
LA_E_6751560_0004	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_6751560_0004	Interior_A	True	False	-160.00000000000014	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6751560_0004	Interior_B	True	True	319.9999999999985	320.00000000000085	
LA_E_6751560_0005	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_6751560_0005	Interior_A	True	True	319.9999999999985	320.00000000000085	
LA_E_6751560_0005	Interior_B	True	True	160.00000000000014	159.99999999999892	
LA_E_6751560_0006	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_6751560_0006	Interior_A	True	True	160.00000000000014	159.99999999999892	
LA_E_6751560_0006	Interior_B	True	False	-80.00000000000007	-80.0000000000013	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6751560_0011	Boundary	True	True			
LA_E_6751560_0011	Interior_A	True	False	0.0	5.551115123125783e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6751560_0011	Interior_B	True	False	-80.00000000000185	-79.99999999999774	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6751560_0012	Boundary	True	True			
LA_E_6751560_0012	Interior_A	True	False	-80.00000000000185	-79.99999999999774	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6751560_0012	Interior_B	True	True	160.00000000000014	159.99999999999716	
LA_E_6751560_0013	Boundary	True	True			
LA_E_6751560_0013	Interior_A	True	True	160.00000000000014	159.99999999999716	
LA_E_6751560_0013	Interior_B	True	False	-80.00000000000185	-79.99999999999774	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6751560_0014	Boundary	True	True			
LA_E_6751560_0014	Interior_A	True	False	-80.00000000000185	-79.99999999999774	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6751560_0014	Interior_B	True	True	79.9999999999983	80.0000000000024	
LA_E_6751560_0015	Boundary	True	True			
LA_E_6751560_0015	Interior_A	True	True	79.9999999999983	80.0000000000024	
LA_E_6751560_0015	Interior_B	True	False	0.0	-2.9976021664879227e-12	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_E_6751560_0020	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_E_6751560_0020	Interior_A	True	True	320.0000000000003	319.99999999999727	
LA_E_6751560_0020	Interior_B	True	True	80.00000000000185	79.99999999999885	
LA_E_6751560_0024	Boundary	True	True			
