token_id	region	spectral_trajectory_valid	cpps_trajectory_valid	cpps_left_phone_margin_samples	cpps_right_phone_margin_samples	cpps_failure_reason
LA_T_1885905_0000	Boundary	True	True			
LA_T_1885905_0000	Interior_A	True	False	-80.00000000000007	-79.99999999999952	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_1885905_0000	Interior_B	True	True	479.99999999999864	480.00000000000097	
LA_T_1885905_0003	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_T_1885905_0003	Interior_A	True	True	159.9999999999966	160.0000000000007	
LA_T_1885905_0003	Interior_B	True	False	-79.9999999999983	-80.0000000000013	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_1885905_0004	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_T_1885905_0004	Interior_A	True	False	-79.9999999999983	-80.0000000000013	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_1885905_0004	Interior_B	True	False	-160.00000000000014	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_1885905_0010	Boundary	True	True			
LA_T_1885905_0010	Interior_A	True	False	-160.00000000000014	-160.00000000000313	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_1885905_0010	Interior_B	True	False	0.0	5.551115123125783e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_1885905_0011	Boundary	True	True			
LA_T_1885905_0011	Interior_A	True	False	0.0	5.551115123125783e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_1885905_0011	Interior_B	True	False	-80.00000000000185	-79.99999999999774	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_1885905_0014	Boundary	True	True			
LA_T_1885905_0014	Interior_A	True	True	480.00000000000045	479.99999999999744	
LA_T_1885905_0014	Interior_B	True	True	399.9999999999986	399.99999999999915	
LA_T_1886277_0000	Boundary	True	True			
LA_T_1886277_0000	Interior_A	True	False	0.0	5.551115123125783e-13	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_1886277_0000	Interior_B	True	True	239.99999999999844	239.999999999999	
LA_T_1886277_0001	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_T_1886277_0001	Interior_A	True	True	239.99999999999844	239.999999999999	
LA_T_1886277_0001	Interior_B	True	True	80.00000000000185	79.99999999999885	
LA_T_1886277_0007	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_T_1886277_0007	Interior_A	True	False	-79.9999999999983	-80.0000000000013	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_1886277_0007	Interior_B	True	True	160.00000000000014	160.0000000000007	
LA_T_1886277_0010	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_T_1886277_0010	Interior_A	True	True	80.00000000000185	79.99999999999885	
LA_T_1886277_0010	Interior_B	True	True	160.00000000000014	160.0000000000007	
LA_T_1886277_0012	Boundary	True	True			
LA_T_1886277_0012	Interior_A	True	False	-160.0000000000037	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_1886277_0012	Interior_B	True	False	-160.00000000000014	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
LA_T_1886277_0013	Boundary	True	False			official_v6_boundary_cpps_invalid_or_incomplete_support
LA_T_1886277_0013	Interior_A	True	False	-160.00000000000014	-159.99999999999957	incomplete_strict_phone_support_for_nine_point_cpps_trajectory
